state,region,keyword,volume,Apr-19,Aug-19,Dec-19,Feb-20,Jan-20,Jul-19,Jun-19,Mar-20,May-19,Nov-19,Oct-19,Sep-19
New York,Northeast,calories in grapes,2400,2900,2900,1600,2400,2900,2900,2400,2400,2400,1900,2900,2900
New York,Northeast,grape nuts,2400,2400,2400,1900,2400,2400,1900,1900,3600,1900,1900,1900,2400
New York,Northeast,grapes nutrition,880,880,1000,590,880,880,880,880,1000,720,880,1000,1000
New York,Northeast,stags leap,1300,1300,1600,2400,1300,1300,1300,1600,1000,1000,1600,1300,1300
New York,Northeast,are grapes good for you,1000,880,1000,590,880,1000,1000,880,1000,720,880,1300,1300
New York,Northeast,concord grapes,1600,1000,1600,1000,880,880,1000,1000,880,880,1600,3600,3600
New York,Northeast,how many calories in grapes,720,720,880,480,880,880,880,720,880,590,590,720,880
New York,Northeast,red grapes,720,720,720,720,720,720,720,720,1000,720,880,880,880
New York,Northeast,wine grapes,720,720,720,720,720,590,720,720,720,720,880,1000,1000
New York,Northeast,black grapes,590,590,590,590,590,720,590,480,590,390,590,880,880
New York,Northeast,green grapes,1000,880,880,880,1000,1000,1000,1000,1900,880,1000,1000,1000
New York,Northeast,purple grapes,720,880,590,480,590,720,590,720,720,880,590,720,720
New York,Northeast,white grapes,590,590,590,480,590,590,480,480,590,480,590,590,590
New York,Northeast,how many carbs in grapes,320,320,390,110,320,390,320,320,260,260,210,390,390
New York,Northeast,green grapes calories,480,390,590,210,590,590,480,480,480,320,390,590,590
New York,Northeast,calories in red grapes,390,390,480,210,390,480,390,390,390,390,390,480,480
New York,Northeast,health benefits of grapes,390,390,480,320,390,390,480,390,480,320,390,480,480
New York,Northeast,grape plant,260,480,260,90,170,170,320,480,390,480,110,170,260
New York,Northeast,j lohr,260,260,260,480,260,260,210,210,320,210,320,260,210
New York,Northeast,frog's leap,210,170,210,210,320,260,210,170,210,210,170,320,260
New York,Northeast,grapes nutrition facts,320,390,210,170,260,320,390,390,260,390,210,320,260
New York,Northeast,red grapes nutrition,260,260,260,140,210,260,260,260,260,260,210,260,260
New York,Northeast,green grapes nutrition,210,170,320,140,210,210,260,260,210,140,170,260,260
New York,Northeast,nutritional value of grapes,210,170,210,110,170,210,210,210,210,170,210,260,260
New York,Northeast,growing grapes,210,320,260,90,140,140,260,320,320,320,110,170,210
Ohio,Midwest,winery,22200,18100,27100,22200,18100,18100,27100,22200,18100,22200,22200,22200,22200
Ohio,Midwest,grapefruit,3600,3600,3600,3600,4400,5400,3600,3600,4400,3600,2900,2900,2900
Ohio,Midwest,grapevine,2400,1900,2400,1900,1900,1900,2400,2400,1900,1900,1900,1900,2400
Ohio,Midwest,calories in grapes,1300,1300,1600,720,1300,1600,1300,1300,1300,1000,1000,1600,1600
Ohio,Midwest,grape nuts,1000,880,1000,1000,1300,1000,880,880,1600,880,880,880,1000
Ohio,Midwest,grapes nutrition,480,480,590,320,480,590,390,480,480,390,390,590,720
Ohio,Midwest,stags leap,320,260,390,390,320,260,320,320,260,260,260,320,320
Ohio,Midwest,are grapes good for you,590,590,720,390,720,720,590,590,720,390,590,720,720
Ohio,Midwest,concord grapes,480,390,590,390,390,320,390,390,320,480,480,1000,1300
Ohio,Midwest,how many calories in grapes,590,480,590,320,720,720,480,590,590,480,390,590,590
Ohio,Midwest,red grapes,320,320,320,320,390,390,320,320,390,260,390,390,320
Ohio,Midwest,wine grapes,260,210,260,260,320,260,260,260,210,260,260,390,320
Ohio,Midwest,black grapes,260,210,320,260,260,320,260,260,260,210,320,320,390
Ohio,Midwest,green grapes,210,210,210,210,260,210,170,210,320,170,210,260,260
Ohio,Midwest,purple grapes,260,320,260,210,320,320,210,260,320,320,260,320,260
Ohio,Midwest,white grapes,260,210,260,320,260,260,260,260,260,210,320,320,260
Ohio,Midwest,how many carbs in grapes,390,480,480,210,390,590,390,390,320,390,320,480,480
Ohio,Midwest,green grapes calories,260,170,320,110,260,320,210,320,260,140,210,260,320
Ohio,Midwest,calories in red grapes,260,320,320,140,260,260,210,260,260,210,170,260,260
Ohio,Midwest,health benefits of grapes,170,140,210,140,170,170,170,210,170,140,170,210,260
Ohio,Midwest,grape plant,140,260,140,70,90,70,140,210,260,260,70,110,110
Ohio,Midwest,j lohr,70,70,90,90,50,50,40,70,50,70,90,70,50
Ohio,Midwest,frog's leap,90,70,90,90,140,90,70,90,90,50,70,70,90
Ohio,Midwest,grapes nutrition facts,170,210,170,110,170,210,170,210,140,170,140,170,170
Ohio,Midwest,red grapes nutrition,140,210,170,90,110,110,110,140,140,140,110,140,170
Ohio,Midwest,green grapes nutrition,110,90,140,70,140,140,110,140,90,90,110,140,170
Ohio,Midwest,nutritional value of grapes,110,90,140,90,110,140,110,140,110,90,110,170,170
Ohio,Midwest,growing grapes,140,260,90,70,90,90,140,170,170,260,50,70,90
Oklahoma,South,winery,3600,3600,3600,3600,3600,2900,3600,2900,3600,2900,3600,3600,3600
Oklahoma,South,grapefruit,1000,1000,1000,1000,1000,1600,1000,1000,1300,1000,880,880,880
Oklahoma,South,grapevine,590,720,720,590,590,590,720,720,590,720,480,590,590
Oklahoma,South,calories in grapes,390,480,390,210,390,390,320,390,320,260,260,390,480
Oklahoma,South,grape nuts,320,320,390,210,320,390,260,260,480,320,260,260,320
Oklahoma,South,grapes nutrition,140,140,170,90,140,140,110,140,110,110,110,170,170
Oklahoma,South,stags leap,50,90,70,50,70,50,70,70,40,40,40,50,40
Oklahoma,South,are grapes good for you,170,140,210,90,140,170,210,170,170,110,140,210,210
Oklahoma,South,concord grapes,90,70,110,70,70,50,90,70,90,110,50,70,90
Oklahoma,South,how many calories in grapes,140,170,210,70,140,210,140,140,140,110,90,140,170
Oklahoma,South,red grapes,90,110,90,90,90,70,90,70,140,70,110,90,90
Oklahoma,South,wine grapes,70,50,70,90,70,50,70,70,70,70,90,70,70
Oklahoma,South,black grapes,70,50,70,50,50,140,110,50,70,40,90,90,140
Oklahoma,South,green grapes,70,50,90,70,90,70,90,50,110,50,50,70,90
Oklahoma,South,purple grapes,90,110,70,70,70,70,90,90,90,90,70,70,90
Oklahoma,South,white grapes,70,70,70,70,70,70,70,50,50,50,90,90,50
Oklahoma,South,how many carbs in grapes,110,110,170,70,110,140,110,140,90,90,70,110,140
Oklahoma,South,green grapes calories,90,70,110,30,70,90,140,90,90,70,50,90,110
Oklahoma,South,calories in red grapes,70,70,90,30,70,90,70,70,90,70,50,50,70
Oklahoma,South,health benefits of grapes,50,50,70,40,50,50,50,50,50,10,50,50,50
Oklahoma,South,grape plant,50,90,30,20,50,30,50,70,110,70,20,40,30
Oklahoma,South,j lohr,20,20,30,30,10,10,10,10,20,10,20,10,10
Oklahoma,South,frog's leap,20,10,20,30,30,30,10,10,20,30,20,10,20
Oklahoma,South,grapes nutrition facts,50,50,50,20,70,50,50,90,40,50,40,50,50
Oklahoma,South,red grapes nutrition,40,30,50,30,40,50,50,50,50,40,30,40,50
Oklahoma,South,green grapes nutrition,40,40,70,20,30,40,70,40,20,30,30,50,50
Oklahoma,South,nutritional value of grapes,30,30,50,20,40,50,40,20,30,30,40,40,30
Oklahoma,South,growing grapes,40,70,30,10,50,50,30,70,70,50,30,20,30
Oregon,West,winery,18100,14800,27100,14800,14800,12100,27100,18100,9900,18100,18100,18100,22200
Oregon,West,grapefruit,1600,1600,1300,1300,1600,1600,1300,1300,1900,1600,1300,1300,1000
Oregon,West,grapevine,880,880,880,1000,880,720,880,880,880,880,880,720,880
Oregon,West,calories in grapes,480,480,480,260,390,390,480,480,390,390,390,480,590
Oregon,West,grape nuts,590,590,590,590,720,720,480,480,880,590,590,590,590
Oregon,West,grapes nutrition,170,170,210,110,140,140,210,210,170,140,210,210,260
Oregon,West,stags leap,140,140,170,170,90,110,110,140,90,140,140,140,140
Oregon,West,are grapes good for you,140,110,170,110,140,110,140,140,140,90,170,210,210
Oregon,West,concord grapes,260,210,320,140,170,140,170,170,140,210,170,390,590
Oregon,West,how many calories in grapes,140,140,170,90,140,140,140,170,140,110,140,170,170
Oregon,West,red grapes,90,90,90,90,90,70,90,90,110,70,110,90,140
Oregon,West,wine grapes,170,170,260,110,170,110,170,210,170,170,110,170,320
Oregon,West,black grapes,90,70,70,50,70,50,110,90,90,50,90,110,110
Oregon,West,green grapes,90,70,90,70,90,70,90,90,110,70,90,90,110
Oregon,West,purple grapes,90,110,90,70,90,50,90,110,70,110,110,140,90
Oregon,West,white grapes,70,70,70,50,70,50,70,90,70,90,90,90,110
Oregon,West,how many carbs in grapes,90,90,140,50,70,110,90,110,70,90,90,110,110
Oregon,West,green grapes calories,90,70,140,50,70,70,110,90,70,70,90,110,140
Oregon,West,calories in red grapes,70,70,90,50,50,50,90,70,70,70,70,90,90
Oregon,West,health benefits of grapes,50,40,70,30,40,50,50,50,70,40,70,90,70
Oregon,West,grape plant,110,170,90,30,90,50,140,170,210,210,50,70,70
Oregon,West,j lohr,30,30,20,30,30,30,30,20,50,30,30,30,40
Oregon,West,frog's leap,40,20,30,30,90,50,20,40,40,20,50,50,70
Oregon,West,grapes nutrition facts,70,90,70,30,70,50,70,90,50,90,50,70,90
Oregon,West,red grapes nutrition,50,40,70,40,30,40,40,50,50,50,40,50,70
Oregon,West,green grapes nutrition,50,40,70,30,40,40,50,70,40,30,50,50,70
Oregon,West,nutritional value of grapes,50,30,40,20,40,50,40,50,40,30,50,70,90
Oregon,West,growing grapes,90,90,90,30,50,50,110,110,110,140,50,50,70
Pennsylvania,Northeast,winery,33100,27100,40500,27100,27100,22200,33100,33100,27100,33100,27100,33100,40500
Pennsylvania,Northeast,grapefruit,4400,4400,4400,4400,5400,5400,4400,4400,5400,4400,3600,3600,3600
Pennsylvania,Northeast,grapevine,2400,2400,1900,1900,1900,1900,2400,2400,2400,1900,1900,1900,2400
Pennsylvania,Northeast,calories in grapes,1600,1600,1600,880,1900,1600,1600,1600,1600,1300,1300,1600,1900
Pennsylvania,Northeast,grape nuts,1000,1000,1300,1000,1300,1300,880,880,1600,1000,1000,1000,1300
Pennsylvania,Northeast,grapes nutrition,480,590,590,390,480,590,480,590,590,390,480,590,590
Pennsylvania,Northeast,stags leap,390,260,480,480,390,320,320,390,390,260,480,320,320
Pennsylvania,Northeast,are grapes good for you,720,590,720,480,720,720,720,590,720,480,590,880,880
Pennsylvania,Northeast,concord grapes,590,480,720,390,390,390,480,480,390,590,480,1000,1300
Pennsylvania,Northeast,how many calories in grapes,590,590,590,320,720,720,590,590,720,480,390,590,590
Pennsylvania,Northeast,red grapes,390,390,390,320,390,390,390,390,480,320,390,480,480
Pennsylvania,Northeast,wine grapes,390,320,320,320,390,260,320,320,390,260,480,590,480
Pennsylvania,Northeast,black grapes,320,260,320,260,320,390,260,260,320,260,320,390,480
Pennsylvania,Northeast,green grapes,260,260,210,210,320,320,260,210,480,260,210,320,320
Pennsylvania,Northeast,purple grapes,320,390,260,210,320,320,260,260,390,480,260,390,320
Pennsylvania,Northeast,white grapes,320,260,260,260,320,320,260,260,320,260,260,390,320
Pennsylvania,Northeast,how many carbs in grapes,320,320,390,140,390,390,320,320,320,260,260,320,390
Pennsylvania,Northeast,green grapes calories,260,260,320,110,320,320,320,320,320,170,210,260,390
Pennsylvania,Northeast,calories in red grapes,260,320,320,170,260,260,260,320,260,260,210,390,320
Pennsylvania,Northeast,health benefits of grapes,210,170,210,110,170,210,210,210,210,140,170,210,260
Pennsylvania,Northeast,grape plant,170,260,170,50,110,90,170,210,260,260,90,90,140
Pennsylvania,Northeast,j lohr,90,90,90,170,70,90,50,70,140,70,90,70,50
Pennsylvania,Northeast,frog's leap,90,90,70,110,210,110,70,70,90,70,90,90,70
Pennsylvania,Northeast,grapes nutrition facts,170,260,170,110,170,210,170,210,170,210,140,170,210
Pennsylvania,Northeast,red grapes nutrition,170,170,170,110,140,140,170,170,210,170,140,210,170
Pennsylvania,Northeast,green grapes nutrition,110,90,170,70,140,110,110,110,110,70,90,140,140
Pennsylvania,Northeast,nutritional value of grapes,140,90,170,90,110,170,110,110,140,110,110,170,170
Pennsylvania,Northeast,growing grapes,140,260,140,40,110,90,140,210,260,260,70,110,140
Rhode Island,Northeast,winery,1900,1600,2900,1900,1900,1600,2400,1900,1300,1900,1900,1900,2400
Rhode Island,Northeast,grapefruit,390,390,320,390,480,480,390,390,480,480,390,320,320
Rhode Island,Northeast,grapevine,170,210,170,170,140,170,210,210,210,170,170,210,170
Rhode Island,Northeast,calories in grapes,140,140,140,70,140,140,140,110,110,110,110,170,170
Rhode Island,Northeast,grape nuts,110,140,110,110,140,140,110,90,170,90,110,110,110
Rhode Island,Northeast,grapes nutrition,40,40,50,30,50,50,30,40,30,30,40,50,50
Rhode Island,Northeast,stags leap,40,40,50,50,40,30,40,30,30,40,30,30,40
Rhode Island,Northeast,are grapes good for you,70,70,90,40,50,50,70,40,50,50,40,90,90
Rhode Island,Northeast,concord grapes,70,30,70,30,30,50,40,30,50,50,70,210,170
Rhode Island,Northeast,how many calories in grapes,50,50,50,40,50,50,40,40,40,40,40,90,50
Rhode Island,Northeast,red grapes,40,40,30,50,30,50,50,40,50,40,50,70,40
Rhode Island,Northeast,wine grapes,30,30,30,30,30,20,30,40,30,30,40,40,50
Rhode Island,Northeast,black grapes,30,30,30,20,20,30,20,30,30,30,40,50,40
Rhode Island,Northeast,green grapes,30,30,30,20,20,30,20,30,40,40,30,20,20
Rhode Island,Northeast,purple grapes,30,50,30,30,30,20,30,40,20,30,20,20,30
Rhode Island,Northeast,white grapes,30,40,20,40,40,40,30,30,30,30,40,30,30
Rhode Island,Northeast,how many carbs in grapes,20,30,40,10,20,20,20,20,10,10,10,20,30
Rhode Island,Northeast,green grapes calories,20,10,30,10,30,20,30,30,20,30,30,30,20
Rhode Island,Northeast,calories in red grapes,30,30,30,10,20,30,20,30,30,40,30,20,30
Rhode Island,Northeast,health benefits of grapes,10,10,20,10,20,10,20,10,10,10,20,10,20
Rhode Island,Northeast,grape plant,10,30,10,10,10,20,10,10,30,30,10,10,10
Rhode Island,Northeast,j lohr,40,20,30,70,30,40,20,30,50,40,40,30,30
Rhode Island,Northeast,frog's leap,10,20,10,10,20,10,10,10,10,10,10,10,20
Rhode Island,Northeast,grapes nutrition facts,20,20,10,10,10,10,30,10,10,20,20,30,10
Rhode Island,Northeast,red grapes nutrition,20,20,30,10,20,20,10,20,30,10,10,10,20
Rhode Island,Northeast,green grapes nutrition,10,10,10,10,10,10,10,10,10,10,10,20,10
Rhode Island,Northeast,nutritional value of grapes,10,10,20,10,10,10,20,10,10,10,10,10,10
Rhode Island,Northeast,growing grapes,10,20,20,10,20,10,20,20,20,10,10,10,10
South Carolina,South,winery,6600,5400,8100,6600,5400,5400,6600,5400,5400,6600,6600,5400,6600
South Carolina,South,grapefruit,1300,1300,1300,1300,1600,1900,1300,1300,1600,1300,1300,1300,1000
South Carolina,South,grapevine,880,880,880,880,880,880,880,880,880,880,880,880,880
South Carolina,South,calories in grapes,480,390,590,320,480,590,390,390,480,320,390,590,480
South Carolina,South,grape nuts,320,260,320,260,320,320,320,260,390,320,260,260,260
South Carolina,South,grapes nutrition,170,170,210,110,210,210,170,170,140,90,140,210,210
South Carolina,South,stags leap,140,110,140,140,140,110,170,170,110,90,140,110,90
South Carolina,South,are grapes good for you,260,210,260,170,260,260,210,210,260,210,260,320,320
South Carolina,South,concord grapes,140,110,140,70,110,90,110,140,110,140,110,140,210
South Carolina,South,how many calories in grapes,170,140,210,110,210,210,170,140,170,140,140,210,170
South Carolina,South,red grapes,110,110,140,110,110,140,110,110,140,110,90,140,110
South Carolina,South,wine grapes,110,90,140,110,140,90,90,110,110,90,90,140,110
South Carolina,South,black grapes,90,70,110,70,90,90,90,90,70,70,110,90,170
South Carolina,South,green grapes,90,90,90,90,90,90,90,70,90,50,70,110,110
South Carolina,South,purple grapes,90,90,140,70,90,110,70,110,90,140,70,110,140
South Carolina,South,white grapes,110,110,110,90,140,110,110,90,140,110,140,90,110
South Carolina,South,how many carbs in grapes,140,140,140,70,140,170,140,140,110,110,140,140,170
South Carolina,South,green grapes calories,90,70,110,40,110,140,90,90,70,70,90,110,90
South Carolina,South,calories in red grapes,90,70,90,40,90,90,90,70,90,90,50,90,110
South Carolina,South,health benefits of grapes,70,70,70,50,50,70,50,70,50,50,50,90,90
South Carolina,South,grape plant,50,110,30,10,50,30,40,50,90,70,20,30,40
South Carolina,South,j lohr,30,30,30,50,40,50,10,30,40,30,40,30,30
South Carolina,South,frog's leap,30,30,30,20,70,30,30,20,30,10,50,40,30
South Carolina,South,grapes nutrition facts,50,50,50,40,70,50,70,70,50,70,50,50,50
South Carolina,South,red grapes nutrition,50,70,70,30,40,50,50,50,40,50,30,70,70
South Carolina,South,green grapes nutrition,40,40,70,20,30,40,40,50,30,40,30,70,50
South Carolina,South,nutritional value of grapes,50,40,50,20,70,40,40,40,40,30,50,70,70
South Carolina,South,growing grapes,50,90,40,10,50,30,30,50,110,90,10,40,40
South Dakota,Midwest,winery,880,590,1300,880,720,720,1300,1000,720,880,720,1000,880
South Dakota,Midwest,grapefruit,210,170,140,210,260,320,140,170,260,210,170,170,140
South Dakota,Midwest,grapevine,110,70,140,90,110,90,110,110,110,110,90,90,90
South Dakota,Midwest,calories in grapes,70,70,110,30,90,90,90,70,90,50,70,90,90
South Dakota,Midwest,grape nuts,90,90,70,70,90,110,50,70,110,70,70,110,70
South Dakota,Midwest,grapes nutrition,30,20,40,20,40,20,30,30,30,20,40,30,30
South Dakota,Midwest,stags leap,10,10,20,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,are grapes good for you,30,20,40,30,30,30,30,30,30,20,30,40,30
South Dakota,Midwest,concord grapes,20,10,30,10,10,10,20,40,10,20,10,20,40
South Dakota,Midwest,how many calories in grapes,30,40,30,10,40,40,20,30,40,40,20,40,40
South Dakota,Midwest,red grapes,20,20,10,20,10,20,10,20,30,20,20,30,20
South Dakota,Midwest,wine grapes,10,10,10,10,30,20,20,10,10,10,10,30,20
South Dakota,Midwest,black grapes,10,10,10,10,20,10,10,10,10,10,10,20,20
South Dakota,Midwest,green grapes,10,10,20,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,purple grapes,10,20,10,20,10,10,10,10,20,20,10,10,10
South Dakota,Midwest,white grapes,10,20,10,20,10,10,10,10,20,10,20,20,10
South Dakota,Midwest,how many carbs in grapes,20,20,40,10,20,30,20,30,20,20,10,20,30
South Dakota,Midwest,green grapes calories,20,20,40,10,10,10,30,20,20,10,20,20,20
South Dakota,Midwest,calories in red grapes,20,30,20,10,10,10,20,20,20,20,20,30,20
South Dakota,Midwest,health benefits of grapes,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,grape plant,10,20,10,10,10,10,10,20,10,10,10,20,10
South Dakota,Midwest,j lohr,30,30,20,50,40,40,40,20,20,40,30,40,20
South Dakota,Midwest,frog's leap,10,10,0,10,10,10,10,10,10,0,10,10,10
South Dakota,Midwest,grapes nutrition facts,10,10,10,10,10,10,10,20,10,10,10,10,10
South Dakota,Midwest,red grapes nutrition,10,10,10,10,10,10,20,10,10,10,10,10,10
South Dakota,Midwest,green grapes nutrition,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,nutritional value of grapes,10,10,10,10,10,10,10,10,10,10,10,10,10
South Dakota,Midwest,growing grapes,10,10,10,10,10,10,10,10,10,10,10,10,20
Tennessee,South,winery,9900,8100,9900,12100,8100,8100,9900,9900,8100,9900,9900,9900,9900
Tennessee,South,grapefruit,1900,1900,2400,1900,2400,2400,1900,1900,2400,1900,1600,1600,1600
Tennessee,South,grapevine,1000,1000,1300,1000,880,1000,1000,1000,1000,1000,880,1000,1000
Tennessee,South,calories in grapes,720,720,880,480,720,880,720,720,720,590,590,880,880
